Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Shoulders,Bodyweight Pike Press,https://musclewiki.com/bodyweight/male/traps-middle/bodyweight-pike-press,https://musclewiki.com/bodyweight/female/traps-middle/bodyweight-pike-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/traps-middle/bodyweight-pike-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/traps-middle/bodyweight-pike-press"">Female</a> Bodyweight",Intermediate
Shoulders,Forward Arm Circle,https://musclewiki.com/bodyweight/male/shoulders/forward-arm-circle,https://musclewiki.com/bodyweight/female/shoulders/forward-arm-circle,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/shoulders/forward-arm-circle"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/shoulders/forward-arm-circle"">Female</a> Bodyweight",Novice
Shoulders,Pole Overhead Squat,https://musclewiki.com/bodyweight/male/glutes/pole-overhead-squat,https://musclewiki.com/bodyweight/female/glutes/pole-overhead-squat,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/glutes/pole-overhead-squat"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/glutes/pole-overhead-squat"">Female</a> Bodyweight",Beginner
Shoulders,Kettlebell Bottoms Up Overhead Press,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-bottoms-up-overhead-press,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-bottoms-up-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-bottoms-up-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-bottoms-up-overhead-press"">Female</a> Kettlebells",Advanced
Shoulders,Kettlebell Bottoms Up Single Arm Overhead Press,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-bottoms-up-single-arm-overhead-press,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-bottoms-up-single-arm-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-bottoms-up-single-arm-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-bottoms-up-single-arm-overhead-press"">Female</a> Kettlebells",Advanced
Shoulders,Kettlebell Seated Overhead Press,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-seated-overhead-press,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-seated-overhead-press"">Female</a> Kettlebells",Beginner
Shoulders,Alternating Pole Rotation,https://musclewiki.com/stretches/male/shoulders/alternating-pole-rotation,https://musclewiki.com/stretches/female/shoulders/alternating-pole-rotation,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/stretches/male/shoulders/alternating-pole-rotation"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/stretches/female/shoulders/alternating-pole-rotation"">Female</a> Stretches",Beginner
Shoulders,Pole Rotation,https://musclewiki.com/stretches/male/shoulders/pole-rotation,https://musclewiki.com/stretches/female/shoulders/pole-rotation,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/stretches/male/shoulders/pole-rotation"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/stretches/female/shoulders/pole-rotation"">Female</a> Stretches",Beginner
Shoulders,Smith Machine Seated Overhead Press,https://musclewiki.com/smith-machine/male/shoulders/smith-machine-seated-overhead-press,https://musclewiki.com/smith-machine/female/shoulders/smith-machine-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/smith-machine/male/shoulders/smith-machine-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/smith-machine/female/shoulders/smith-machine-seated-overhead-press"">Female</a> Smith-Machine",Beginner
Shoulders,Kettlebell Upright Row,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-upright-row,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-upright-row"">Female</a> Kettlebells",Novice
Shoulders,Dumbbell Decline Neutral Bench Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-decline-neutral-bench-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-decline-neutral-bench-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-decline-neutral-bench-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-decline-neutral-bench-press"">Female</a> Dumbbells",Beginner
Shoulders,Dumbbell Neutral Bench Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-neutral-bench-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-neutral-bench-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-neutral-bench-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-neutral-bench-press"">Female</a> Dumbbells",Novice
Shoulders,Dumbbell Neutral Incline Bench Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-neutral-incline-bench-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-neutral-incline-bench-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-neutral-incline-bench-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-neutral-incline-bench-press"">Female</a> Dumbbells",Novice
Shoulders,Kettlebell Full Swing,https://musclewiki.com/kettlebells/male/lowerback/kettlebell-full-swing,https://musclewiki.com/kettlebells/female/lowerback/kettlebell-full-swing,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lowerback/kettlebell-full-swing"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lowerback/kettlebell-full-swing"">Female</a> Kettlebells",Intermediate
Shoulders,Plate Squat Reach,https://musclewiki.com/plate/male/glutes/plate-squat-reach,https://musclewiki.com/plate/female/glutes/plate-squat-reach,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/glutes/plate-squat-reach"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/glutes/plate-squat-reach"">Female</a> Plate",Beginner
Shoulders,Cardio Band Press Jacks,https://musclewiki.com/cardio/male/gluteus-medius/cardio-band-press-jacks,https://musclewiki.com/cardio/female/gluteus-medius/cardio-band-press-jacks,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/male/gluteus-medius/cardio-band-press-jacks"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/female/gluteus-medius/cardio-band-press-jacks"">Female</a> Cardio",Beginner
Shoulders,Cardio Criss Cross Jacks,https://musclewiki.com/cardio/male/calves/cardio-criss-cross-jacks,https://musclewiki.com/cardio/female/calves/cardio-criss-cross-jacks,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/male/calves/cardio-criss-cross-jacks"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/female/calves/cardio-criss-cross-jacks"">Female</a> Cardio",Beginner
Shoulders,Ring Standing Pushup,https://musclewiki.com/bodyweight/male/shoulders/ring-standing-pushup,https://musclewiki.com/bodyweight/female/shoulders/ring-standing-pushup,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/shoulders/ring-standing-pushup"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/shoulders/ring-standing-pushup"">Female</a> Bodyweight",Beginner
Lateral Deltoid,Barbell Overhead Press,https://musclewiki.com/barbell/male/shoulders/barbell-overhead-press,https://musclewiki.com/barbell/female/shoulders/barbell-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Dumbbell Bayesian Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-bayesian-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-bayesian-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-bayesian-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-bayesian-lateral-raise"">Female</a> Dumbbells",Beginner
Lateral Deltoid,Dumbbell Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-lateral-raise"">Female</a> Dumbbells",Novice
Lateral Deltoid,Laying Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/laying-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/laying-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/laying-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/laying-lateral-raise"">Female</a> Dumbbells",Beginner
Lateral Deltoid,Band Lateral Raise,https://musclewiki.com/band/male/shoulders/band-lateral-raise,https://musclewiki.com/band/female/shoulders/band-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/shoulders/band-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/shoulders/band-lateral-raise"">Female</a> Band",Novice
Lateral Deltoid,Band Low Lateral Raise,https://musclewiki.com/band/male/shoulders/band-low-lateral-raise,https://musclewiki.com/band/female/shoulders/band-low-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/shoulders/band-low-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/shoulders/band-low-lateral-raise"">Female</a> Band",Intermediate
Lateral Deltoid,Landmine Snatch,https://musclewiki.com/barbell/male/lowerback/landmine-snatch,https://musclewiki.com/barbell/female/lowerback/landmine-snatch,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/lowerback/landmine-snatch"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/lowerback/landmine-snatch"">Female</a> Barbell",Intermediate
Lateral Deltoid,Seated Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/seated-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/seated-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/seated-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/seated-lateral-raise"">Female</a> Dumbbells",Novice
Lateral Deltoid,Kettlebell Upright Row,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-upright-row,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-upright-row"">Female</a> Kettlebells",Novice
Lateral Deltoid,Cable Low Bilateral Lateral Raise,https://musclewiki.com/cables/male/shoulders/cable-low-bilateral-lateral-raise,https://musclewiki.com/cables/female/shoulders/cable-low-bilateral-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/shoulders/cable-low-bilateral-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/shoulders/cable-low-bilateral-lateral-raise"">Female</a> Cables",Novice
Lateral Deltoid,Cable Rope Single Arm Low Lateral Raise,https://musclewiki.com/cables/male/shoulders/cable-rope-single-arm-low-lateral-raise,https://musclewiki.com/cables/female/shoulders/cable-rope-single-arm-low-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/shoulders/cable-rope-single-arm-low-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/shoulders/cable-rope-single-arm-low-lateral-raise"">Female</a> Cables",Beginner
Lateral Deltoid,Cable Rope Mid Lateral Raise,https://musclewiki.com/cables/male/shoulders/cable-rope-mid-lateral-raise,https://musclewiki.com/cables/female/shoulders/cable-rope-mid-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/shoulders/cable-rope-mid-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/shoulders/cable-rope-mid-lateral-raise"">Female</a> Cables",Beginner
Lateral Deltoid,Barbell Behind The Neck Seated Overhead Press,https://musclewiki.com/barbell/male/shoulders/barbell-behind-the-neck-seated-overhead-press,https://musclewiki.com/barbell/female/shoulders/barbell-behind-the-neck-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-behind-the-neck-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-behind-the-neck-seated-overhead-press"">Female</a> Barbell",Advanced
Lateral Deltoid,Dumbbell Bent Arm Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-bent-arm-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-bent-arm-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-bent-arm-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-bent-arm-lateral-raise"">Female</a> Dumbbells",Beginner
Lateral Deltoid,Dumbbell Standing Bayesian Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-standing-bayesian-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-standing-bayesian-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-standing-bayesian-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-standing-bayesian-lateral-raise"">Female</a> Dumbbells",Beginner
Lateral Deltoid,Kettlebell Seated Overhead Press,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-seated-overhead-press,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-seated-overhead-press"">Female</a> Kettlebells",Beginner
Lateral Deltoid,Kettlebell Upright Row Single,https://musclewiki.com/kettlebells/male/lateral-deltoid/kettlebell-upright-row-single,https://musclewiki.com/kettlebells/female/lateral-deltoid/kettlebell-upright-row-single,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/lateral-deltoid/kettlebell-upright-row-single"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/lateral-deltoid/kettlebell-upright-row-single"">Female</a> Kettlebells",Beginner
Lateral Deltoid,Barbell Upright Row,https://musclewiki.com/barbell/male/shoulders/barbell-upright-row,https://musclewiki.com/barbell/female/shoulders/barbell-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-upright-row"">Female</a> Barbell",Advanced
Lateral Deltoid,Barbell Z Press,https://musclewiki.com/barbell/male/shoulders/barbell-z-press,https://musclewiki.com/barbell/female/shoulders/barbell-z-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-z-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-z-press"">Female</a> Barbell",Advanced
Lateral Deltoid,Landmine Alternating Single Arm Press,https://musclewiki.com/barbell/male/shoulders/landmine-alternating-single-arm-press,https://musclewiki.com/barbell/female/shoulders/landmine-alternating-single-arm-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-alternating-single-arm-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-alternating-single-arm-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Half Kneeling Single Arm Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-half-kneeling-single-arm-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-half-kneeling-single-arm-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-half-kneeling-single-arm-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-half-kneeling-single-arm-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Kneeling Alternating Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-kneeling-alternating-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-kneeling-alternating-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-kneeling-alternating-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-kneeling-alternating-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Kneeling Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-kneeling-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-kneeling-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-kneeling-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-kneeling-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Lateral Raise,https://musclewiki.com/barbell/male/shoulders/landmine-lateral-raise,https://musclewiki.com/barbell/female/shoulders/landmine-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-lateral-raise"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Lunge To Overhead Press,https://musclewiki.com/barbell/male/glutes/landmine-lunge-to-overhead-press,https://musclewiki.com/barbell/female/glutes/landmine-lunge-to-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-lunge-to-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-lunge-to-overhead-press"">Female</a> Barbell",Advanced
Lateral Deltoid,Landmine Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Rotational Lift To Press,https://musclewiki.com/barbell/male/glutes/landmine-rotational-lift-to-press,https://musclewiki.com/barbell/female/glutes/landmine-rotational-lift-to-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-rotational-lift-to-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-rotational-lift-to-press"">Female</a> Barbell",Advanced
Lateral Deltoid,Landmine Seated Alternating Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-alternating-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-alternating-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-alternating-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-alternating-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Seated Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-overhead-press"">Female</a> Barbell",Intermediate
Lateral Deltoid,Landmine Seated Single Arm Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-single-arm-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-single-arm-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-single-arm-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-single-arm-overhead-press"">Female</a> Barbell",Intermediate
