Muscle Group,Exercise,Video Link (Male),Video Link (Female),Equipment,Difficulty
Obliques,Dumbbell Half Kneeling Wood Chopper,https://musclewiki.com/dumbbells/male/abdominals/dumbbell-half-kneeling-wood-chopper,https://musclewiki.com/dumbbells/female/abdominals/dumbbell-half-kneeling-wood-chopper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/abdominals/dumbbell-half-kneeling-wood-chopper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/abdominals/dumbbell-half-kneeling-wood-chopper"">Female</a> Dumbbells",Intermediate
Obliques,Dumbbell Kneeling Wood Chopper,https://musclewiki.com/dumbbells/male/obliques/dumbbell-kneeling-wood-chopper,https://musclewiki.com/dumbbells/female/obliques/dumbbell-kneeling-wood-chopper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/obliques/dumbbell-kneeling-wood-chopper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/obliques/dumbbell-kneeling-wood-chopper"">Female</a> Dumbbells",Beginner
Obliques,Dumbbell Hand Side Plank,https://musclewiki.com/dumbbells/male/obliques/dumbbell-hand-side-plank,https://musclewiki.com/dumbbells/female/obliques/dumbbell-hand-side-plank,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/obliques/dumbbell-hand-side-plank"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/obliques/dumbbell-hand-side-plank"">Female</a> Dumbbells",Intermediate
Obliques,Dumbbell Elbow Side Plank,https://musclewiki.com/dumbbells/male/obliques/dumbbell-elbow-side-plank,https://musclewiki.com/dumbbells/female/obliques/dumbbell-elbow-side-plank,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/obliques/dumbbell-elbow-side-plank"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/obliques/dumbbell-elbow-side-plank"">Female</a> Dumbbells",Beginner
Obliques,Plate Reverse Lunge Twist,https://musclewiki.com/plate/male/glutes/plate-reverse-lunge-twist,https://musclewiki.com/plate/female/glutes/plate-reverse-lunge-twist,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/male/glutes/plate-reverse-lunge-twist"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/plate/female/glutes/plate-reverse-lunge-twist"">Female</a> Plate",Intermediate
Obliques,Landmine Alternating Lunge And Twist,https://musclewiki.com/barbell/male/glutes/landmine-alternating-lunge-and-twist,https://musclewiki.com/barbell/female/glutes/landmine-alternating-lunge-and-twist,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-alternating-lunge-and-twist"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-alternating-lunge-and-twist"">Female</a> Barbell",Advanced
Obliques,Landmine Kneeling Twist,https://musclewiki.com/barbell/male/obliques/landmine-kneeling-twist,https://musclewiki.com/barbell/female/obliques/landmine-kneeling-twist,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/obliques/landmine-kneeling-twist"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/obliques/landmine-kneeling-twist"">Female</a> Barbell",Intermediate
Obliques,Landmine Russian Twist,https://musclewiki.com/barbell/male/obliques/landmine-russian-twist,https://musclewiki.com/barbell/female/obliques/landmine-russian-twist,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/obliques/landmine-russian-twist"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/obliques/landmine-russian-twist"">Female</a> Barbell",Intermediate
Obliques,Medicine Ball Half Kneeling Wood Chopper,https://musclewiki.com/medicine-ball/male/obliques/half-kneeling-wood-chopper,https://musclewiki.com/medicine-ball/female/obliques/half-kneeling-wood-chopper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/obliques/half-kneeling-wood-chopper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/obliques/half-kneeling-wood-chopper"">Female</a> Medicine-Ball",Beginner
Obliques,Medicine Ball Rainbow Slam,https://musclewiki.com/medicine-ball/male/obliques/rainbow-slam,https://musclewiki.com/medicine-ball/female/obliques/rainbow-slam,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/obliques/rainbow-slam"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/obliques/rainbow-slam"">Female</a> Medicine-Ball",Beginner
Obliques,Medicine Ball Wood Chopper,https://musclewiki.com/medicine-ball/male/obliques/wood-chopper,https://musclewiki.com/medicine-ball/female/obliques/wood-chopper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/male/obliques/wood-chopper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/medicine-ball/female/obliques/wood-chopper"">Female</a> Medicine-Ball",Beginner
Obliques,Landmine Stationary Twist,https://musclewiki.com/barbell/male/obliques/landmine-stationary-twist,https://musclewiki.com/barbell/female/obliques/landmine-stationary-twist,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/obliques/landmine-stationary-twist"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/obliques/landmine-stationary-twist"">Female</a> Barbell",Intermediate
Obliques,Vitruvian Side Bend,https://musclewiki.com/vitruvian/male/obliques/side-bend,https://musclewiki.com/vitruvian/female/obliques/side-bend,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/male/obliques/side-bend"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/vitruvian/female/obliques/side-bend"">Female</a> Vitruvian",Beginner
Obliques,Hand Side Plank Reach Through,https://musclewiki.com/bodyweight/male/obliques/hand-side-plank-reach-through,https://musclewiki.com/bodyweight/female/obliques/hand-side-plank-reach-through,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/obliques/hand-side-plank-reach-through"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/obliques/hand-side-plank-reach-through"">Female</a> Bodyweight",Advanced
Obliques,Cable Half Kneeling High To Low Wood Chopper,https://musclewiki.com/cables/male/obliques/cable-half-kneeling-high-to-low-wood-chopper,https://musclewiki.com/cables/female/obliques/cable-half-kneeling-high-to-low-wood-chopper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/obliques/cable-half-kneeling-high-to-low-wood-chopper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/obliques/cable-half-kneeling-high-to-low-wood-chopper"">Female</a> Cables",Beginner
Obliques,Cable Half Kneeling Low To High Wood Chopper,https://musclewiki.com/cables/male/obliques/cable-half-kneeling-low-to-high-wood-chopper,https://musclewiki.com/cables/female/obliques/cable-half-kneeling-low-to-high-wood-chopper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/obliques/cable-half-kneeling-low-to-high-wood-chopper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/obliques/cable-half-kneeling-low-to-high-wood-chopper"">Female</a> Cables",Beginner
Obliques,Cable Oblique Pushdown,https://musclewiki.com/cables/male/obliques/cable-oblique-pushdown,https://musclewiki.com/cables/female/obliques/cable-oblique-pushdown,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/obliques/cable-oblique-pushdown"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/obliques/cable-oblique-pushdown"">Female</a> Cables",Beginner
Obliques,Cable Side Bend,https://musclewiki.com/cables/male/obliques/cable-side-bend,https://musclewiki.com/cables/female/obliques/cable-side-bend,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/obliques/cable-side-bend"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/obliques/cable-side-bend"">Female</a> Cables",Novice
Obliques,Kettlebell Windmill Bottom Hand,https://musclewiki.com/kettlebells/male/abdominals/kettlebell-windmill-bottom-hand,https://musclewiki.com/kettlebells/female/abdominals/kettlebell-windmill-bottom-hand,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/abdominals/kettlebell-windmill-bottom-hand"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/abdominals/kettlebell-windmill-bottom-hand"">Female</a> Kettlebells",Intermediate
Obliques,Landmine Rotational Lift To Press,https://musclewiki.com/barbell/male/glutes/landmine-rotational-lift-to-press,https://musclewiki.com/barbell/female/glutes/landmine-rotational-lift-to-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-rotational-lift-to-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-rotational-lift-to-press"">Female</a> Barbell",Advanced
Obliques,Oblique Crunch,https://musclewiki.com/bodyweight/male/obliques/oblique-crunch,https://musclewiki.com/bodyweight/female/obliques/oblique-crunch,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/obliques/oblique-crunch"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/obliques/oblique-crunch"">Female</a> Bodyweight",Beginner
Obliques,Oblique Jackknife,https://musclewiki.com/bodyweight/male/obliques/oblique-jackknife,https://musclewiki.com/bodyweight/female/obliques/oblique-jackknife,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/obliques/oblique-jackknife"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/obliques/oblique-jackknife"">Female</a> Bodyweight",Intermediate
Obliques,Reach And Catch,https://musclewiki.com/bodyweight/male/abdominals/reach-and-catch,https://musclewiki.com/bodyweight/female/abdominals/reach-and-catch,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/abdominals/reach-and-catch"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/abdominals/reach-and-catch"">Female</a> Bodyweight",Novice
Obliques,Windshield Wiper,https://musclewiki.com/bodyweight/male/obliques/windshield-wiper,https://musclewiki.com/bodyweight/female/obliques/windshield-wiper,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/obliques/windshield-wiper"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/obliques/windshield-wiper"">Female</a> Bodyweight",Intermediate
Hands,Kettlebell Farmers Carry,https://musclewiki.com/kettlebells/male/forearms/kettlebell-farmers-carry,https://musclewiki.com/kettlebells/female/forearms/kettlebell-farmers-carry,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/forearms/kettlebell-farmers-carry"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/forearms/kettlebell-farmers-carry"">Female</a> Kettlebells",Beginner
Hands,Kettlebell Walking Farmers March,https://musclewiki.com/kettlebells/male/forearms/kettlebell-walking-farmers-march,https://musclewiki.com/kettlebells/female/forearms/kettlebell-walking-farmers-march,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/forearms/kettlebell-walking-farmers-march"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/forearms/kettlebell-walking-farmers-march"">Female</a> Kettlebells",Beginner
Front Shoulders,Cardio Step Out Jacks,https://musclewiki.com/cardio/male/glutes/cardio-step-out-jacks,https://musclewiki.com/cardio/female/glutes/cardio-step-out-jacks,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/male/glutes/cardio-step-out-jacks"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cardio/female/glutes/cardio-step-out-jacks"">Female</a> Cardio",Beginner
Front Shoulders,Machine Overhand Overhead Press,https://musclewiki.com/machine/male/front-shoulders/machine-overhand-overhead-press,https://musclewiki.com/machine/female/front-shoulders/machine-overhand-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/male/front-shoulders/machine-overhand-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/machine/female/front-shoulders/machine-overhand-overhead-press"">Female</a> Machine",Novice
Front Shoulders,Dumbbell Lateral Raise,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-lateral-raise,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-lateral-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-lateral-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-lateral-raise"">Female</a> Dumbbells",Novice
Front Shoulders,Dumbbell Front Raise,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-front-raise,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-front-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-front-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-front-raise"">Female</a> Dumbbells",Novice
Front Shoulders,Barbell Incline Bench Press,https://musclewiki.com/barbell/male/anterior-deltoid/barbell-incline-bench-press,https://musclewiki.com/barbell/female/anterior-deltoid/barbell-incline-bench-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/anterior-deltoid/barbell-incline-bench-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/anterior-deltoid/barbell-incline-bench-press"">Female</a> Barbell",Intermediate
Front Shoulders,Kettlebell Front Raise,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-front-raise,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-front-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-front-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-front-raise"">Female</a> Kettlebells",Novice
Front Shoulders,Kettlebell Upright Row,https://musclewiki.com/kettlebells/male/shoulders/kettlebell-upright-row,https://musclewiki.com/kettlebells/female/shoulders/kettlebell-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/male/shoulders/kettlebell-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/kettlebells/female/shoulders/kettlebell-upright-row"">Female</a> Kettlebells",Novice
Front Shoulders,Elevated Pike Press,https://musclewiki.com/bodyweight/male/traps-middle/elevated-pike-press,https://musclewiki.com/bodyweight/female/traps-middle/elevated-pike-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/male/traps-middle/elevated-pike-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/bodyweight/female/traps-middle/elevated-pike-press"">Female</a> Bodyweight",Intermediate
Front Shoulders,Cable Upright Row,https://musclewiki.com/cables/male/shoulders/cable-upright-row,https://musclewiki.com/cables/female/shoulders/cable-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/male/shoulders/cable-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/cables/female/shoulders/cable-upright-row"">Female</a> Cables",Advanced
Front Shoulders,Band Front Raise,https://musclewiki.com/band/male/shoulders/band-front-raise,https://musclewiki.com/band/female/shoulders/band-front-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/male/shoulders/band-front-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/band/female/shoulders/band-front-raise"">Female</a> Band",Novice
Front Shoulders,Barbell Front Raise,https://musclewiki.com/barbell/male/shoulders/barbell-front-raise,https://musclewiki.com/barbell/female/shoulders/barbell-front-raise,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-front-raise"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-front-raise"">Female</a> Barbell",Intermediate
Front Shoulders,Barbell Overhead Press,https://musclewiki.com/barbell/male/shoulders/barbell-overhead-press,https://musclewiki.com/barbell/female/shoulders/barbell-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Barbell Upright Row,https://musclewiki.com/barbell/male/shoulders/barbell-upright-row,https://musclewiki.com/barbell/female/shoulders/barbell-upright-row,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/barbell-upright-row"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/barbell-upright-row"">Female</a> Barbell",Advanced
Front Shoulders,Dumbbell Seated Arnold Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-seated-arnold-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-seated-arnold-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-seated-arnold-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-seated-arnold-press"">Female</a> Dumbbells",Intermediate
Front Shoulders,Dumbbell Arnold Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-arnold-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-arnold-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-arnold-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-arnold-press"">Female</a> Dumbbells",Intermediate
Front Shoulders,Dumbbell Neutral Overhead Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-neutral-overhead-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-neutral-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-neutral-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-neutral-overhead-press"">Female</a> Dumbbells",Novice
Front Shoulders,Dumbbell Overhead Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-overhead-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-overhead-press"">Female</a> Dumbbells",Novice
Front Shoulders,Dumbbell Push Press,https://musclewiki.com/dumbbells/male/shoulders/dumbbell-push-press,https://musclewiki.com/dumbbells/female/shoulders/dumbbell-push-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/male/shoulders/dumbbell-push-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/dumbbells/female/shoulders/dumbbell-push-press"">Female</a> Dumbbells",Intermediate
Front Shoulders,Landmine Hollow Hold,https://musclewiki.com/barbell/male/abdominals/landmine-hollow-hold,https://musclewiki.com/barbell/female/abdominals/landmine-hollow-hold,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/abdominals/landmine-hollow-hold"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/abdominals/landmine-hollow-hold"">Female</a> Barbell",Advanced
Front Shoulders,Landmine Rotational Lift To Press,https://musclewiki.com/barbell/male/glutes/landmine-rotational-lift-to-press,https://musclewiki.com/barbell/female/glutes/landmine-rotational-lift-to-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/glutes/landmine-rotational-lift-to-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/glutes/landmine-rotational-lift-to-press"">Female</a> Barbell",Advanced
Front Shoulders,Landmine Seated Alternating Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-alternating-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-alternating-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-alternating-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-alternating-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Seated Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-seated-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-seated-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-seated-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-seated-overhead-press"">Female</a> Barbell",Intermediate
Front Shoulders,Landmine Single Arm Overhead Press,https://musclewiki.com/barbell/male/shoulders/landmine-single-arm-overhead-press,https://musclewiki.com/barbell/female/shoulders/landmine-single-arm-overhead-press,"<a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/male/shoulders/landmine-single-arm-overhead-press"">Male</a><span class=""ltr:ml-2 rtl:me-2 hidden sm:block"">|</span><a class=""ltr:ml-2 rtl:me-2 text-xs sm:text-base mx-auto"" href=""/barbell/female/shoulders/landmine-single-arm-overhead-press"">Female</a> Barbell",Intermediate
